Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
36,Sun Jun 28 2020,CF Fuenlabrada,01-Jan,Extremadura UD,2020,Jun,28,28/Jun/2020,Sun,2,1,1,Draw
36,Mon Jun 29 2020,AD Alcorcón,03-Feb,Rayo Vallecano,2020,Jun,29,29/Jun/2020,Mon,5,3,2,AD Alcorcón
36,Mon Jun 29 2020,Real Zaragoza,0-1,SD Huesca,2020,Jun,29,29/Jun/2020,Mon,1,0,1,SD Huesca
37,Tue Jun 30 2020,CD Tenerife,01-Jan,RCD La Coruña,2020,Jun,30,30/Jun/2020,Tue,2,1,1,Draw
37,Tue Jun 30 2020,Elche CF,0-0,Cádiz CF,2020,Jun,30,30/Jun/2020,Tue,0,0,0,Draw
37,Wed Jul 1 2020,UD Almería,1-0,Sporting Gijón,2020,Jul,1,1/Jul/2020,Wed,1,1,0,UD Almería
37,Wed Jul 1 2020,CD Lugo,03-Jan,CD Numancia,2020,Jul,1,1/Jul/2020,Wed,4,3,1,CD Lugo
37,Wed Jul 1 2020,Real Oviedo,1-0,CD Mirandés,2020,Jul,1,1/Jul/2020,Wed,1,1,0,Real Oviedo
37,Wed Jul 1 2020,Extremadura UD,03-Jan,Real Racing Santander,2020,Jul,1,1/Jul/2020,Wed,4,3,1,Extremadura UD
37,Wed Jul 1 2020,SD Ponferradina,0-3,CF Fuenlabrada,2020,Jul,1,1/Jul/2020,Wed,3,0,3,CF Fuenlabrada
37,Thu Jul 2 2020,SD Huesca,1-0,UD Las Palmas,2020,Jul,2,2/Jul/2020,Thu,1,1,0,SD Huesca
37,Thu Jul 2 2020,Albacete Balompié,01-Jan,AD Alcorcón,2020,Jul,2,2/Jul/2020,Thu,2,1,1,Draw
37,Thu Jul 2 2020,Rayo Vallecano,0-0,Málaga CF,2020,Jul,2,2/Jul/2020,Thu,0,0,0,Draw
37,Fri Jul 3 2020,Girona FC,1-0,Real Zaragoza,2020,Jul,3,3/Jul/2020,Fri,1,1,0,Girona FC
38,Sat Jul 4 2020,CD Numancia,1-0,Extremadura UD,2020,Jul,4,4/Jul/2020,Sat,1,1,0,CD Numancia
38,Sat Jul 4 2020,Real Racing Santander,01-Feb,Elche CF,2020,Jul,4,4/Jul/2020,Sat,3,1,2,Elche CF
38,Sat Jul 4 2020,UD Almería,01-Feb,CD Tenerife,2020,Jul,4,4/Jul/2020,Sat,3,1,2,CD Tenerife
38,Sat Jul 4 2020,Cádiz CF,2-0,Real Oviedo,2020,Jul,4,4/Jul/2020,Sat,2,2,0,Cádiz CF
38,Sat Jul 4 2020,CF Fuenlabrada,02-Feb,CD Mirandés,2020,Jul,4,4/Jul/2020,Sat,4,2,2,Draw
38,Sun Jul 5 2020,RCD La Coruña,02-Jan,SD Huesca,2020,Jul,5,5/Jul/2020,Sun,3,2,1,RCD La Coruña
38,Sun Jul 5 2020,UD Las Palmas,3-0,SD Ponferradina,2020,Jul,5,5/Jul/2020,Sun,3,3,0,UD Las Palmas
38,Sun Jul 5 2020,Málaga CF,0-0,Albacete Balompié,2020,Jul,5,5/Jul/2020,Sun,0,0,0,Draw
38,Sun Jul 5 2020,AD Alcorcón,02-Feb,CD Lugo,2020,Jul,5,5/Jul/2020,Sun,4,2,2,Draw
38,Mon Jul 6 2020,Sporting Gijón,0-0,Girona FC,2020,Jul,6,6/Jul/2020,Mon,0,0,0,Draw
38,Mon Jul 6 2020,Real Zaragoza,02-Apr,Rayo Vallecano,2020,Jul,6,6/Jul/2020,Mon,6,2,4,Rayo Vallecano
39,Tue Jul 7 2020,CD Mirandés,1-0,Elche CF,2020,Jul,7,7/Jul/2020,Tue,1,1,0,CD Mirandés
39,Tue Jul 7 2020,CF Fuenlabrada,1-0,Real Racing Santander,2020,Jul,7,7/Jul/2020,Tue,1,1,0,CF Fuenlabrada
39,Tue Jul 7 2020,Extremadura UD,0-1,Cádiz CF,2020,Jul,7,7/Jul/2020,Tue,1,0,1,Cádiz CF
39,Wed Jul 8 2020,Real Oviedo,02-Jan,UD Las Palmas,2020,Jul,8,8/Jul/2020,Wed,3,2,1,Real Oviedo
39,Wed Jul 8 2020,Málaga CF,1-0,RCD La Coruña,2020,Jul,8,8/Jul/2020,Wed,1,1,0,Málaga CF
39,Wed Jul 8 2020,SD Huesca,02-Jan,AD Alcorcón,2020,Jul,8,8/Jul/2020,Wed,3,2,1,SD Huesca
39,Wed Jul 8 2020,SD Ponferradina,0-1,CD Lugo,2020,Jul,8,8/Jul/2020,Wed,1,0,1,CD Lugo
39,Thu Jul 9 2020,Albacete Balompié,01-Jan,Sporting Gijón,2020,Jul,9,9/Jul/2020,Thu,2,1,1,Draw
39,Thu Jul 9 2020,Rayo Vallecano,03-Feb,CD Numancia,2020,Jul,9,9/Jul/2020,Thu,5,3,2,Rayo Vallecano
39,Thu Jul 9 2020,Girona FC,1-0,UD Almería,2020,Jul,9,9/Jul/2020,Thu,1,1,0,Girona FC
39,Thu Jul 9 2020,CD Tenerife,01-Jan,Real Zaragoza,2020,Jul,9,9/Jul/2020,Thu,2,1,1,Draw
40,Sat Jul 11 2020,Real Racing Santander,1-0,SD Huesca,2020,Jul,11,11/Jul/2020,Sat,1,1,0,Real Racing Santander
40,Sat Jul 11 2020,UD Las Palmas,1-0,CD Mirandés,2020,Jul,11,11/Jul/2020,Sat,1,1,0,UD Las Palmas
40,Sat Jul 11 2020,Cádiz CF,0-1,CF Fuenlabrada,2020,Jul,11,11/Jul/2020,Sat,1,0,1,CF Fuenlabrada
40,Sun Jul 12 2020,RCD La Coruña,02-Mar,Extremadura UD,2020,Jul,12,12/Jul/2020,Sun,5,2,3,Extremadura UD
40,Sun Jul 12 2020,CD Lugo,02-Feb,Girona FC,2020,Jul,12,12/Jul/2020,Sun,4,2,2,Draw
40,Sun Jul 12 2020,CD Numancia,1-0,SD Ponferradina,2020,Jul,12,12/Jul/2020,Sun,1,1,0,CD Numancia
40,Sun Jul 12 2020,Real Zaragoza,02-Apr,Real Oviedo,2020,Jul,12,12/Jul/2020,Sun,6,2,4,Real Oviedo
40,Mon Jul 13 2020,UD Almería,03-Feb,Rayo Vallecano,2020,Jul,13,13/Jul/2020,Mon,5,3,2,UD Almería
40,Mon Jul 13 2020,Sporting Gijón,02-Jan,Málaga CF,2020,Jul,13,13/Jul/2020,Mon,3,2,1,Sporting Gijón
40,Mon Jul 13 2020,AD Alcorcón,0-0,CD Tenerife,2020,Jul,13,13/Jul/2020,Mon,0,0,0,Draw
40,Mon Jul 13 2020,Elche CF,2-0,Albacete Balompié,2020,Jul,13,13/Jul/2020,Mon,2,2,0,Elche CF
41,Fri Jul 17 2020,Albacete Balompié,04-Jan,Real Zaragoza,2020,Jul,17,17/Jul/2020,Fri,5,4,1,Albacete Balompié
41,Fri Jul 17 2020,Extremadura UD,2-0,Sporting Gijón,2020,Jul,17,17/Jul/2020,Fri,2,2,0,Extremadura UD
41,Fri Jul 17 2020,CF Fuenlabrada,03-Jan,Elche CF,2020,Jul,17,17/Jul/2020,Fri,4,3,1,CF Fuenlabrada
41,Fri Jul 17 2020,Girona FC,02-Jan,Cádiz CF,2020,Jul,17,17/Jul/2020,Fri,3,2,1,Girona FC
41,Fri Jul 17 2020,SD Huesca,3-0,CD Numancia,2020,Jul,17,17/Jul/2020,Fri,3,3,0,SD Huesca
41,Fri Jul 17 2020,CD Mirandés,1-0,RCD La Coruña,2020,Jul,17,17/Jul/2020,Fri,1,1,0,CD Mirandés
41,Fri Jul 17 2020,Málaga CF,2-0,AD Alcorcón,2020,Jul,17,17/Jul/2020,Fri,2,2,0,Málaga CF
41,Fri Jul 17 2020,SD Ponferradina,02-Jan,UD Almería,2020,Jul,17,17/Jul/2020,Fri,3,2,1,SD Ponferradina
41,Fri Jul 17 2020,Real Oviedo,1-0,Real Racing Santander,2020,Jul,17,17/Jul/2020,Fri,1,1,0,Real Oviedo
41,Fri Jul 17 2020,Rayo Vallecano,02-Feb,UD Las Palmas,2020,Jul,17,17/Jul/2020,Fri,4,2,2,Draw
41,Fri Jul 17 2020,CD Tenerife,01-Feb,CD Lugo,2020,Jul,17,17/Jul/2020,Fri,3,1,2,CD Lugo
42,Mon Jul 20 2020,UD Las Palmas,05-Jan,Extremadura UD,2020,Jul,20,20/Jul/2020,Mon,6,5,1,UD Las Palmas
42,Mon Jul 20 2020,AD Alcorcón,2-0,Girona FC,2020,Jul,20,20/Jul/2020,Mon,2,2,0,AD Alcorcón
42,Mon Jul 20 2020,UD Almería,0-0,Málaga CF,2020,Jul,20,20/Jul/2020,Mon,0,0,0,Draw
42,Mon Jul 20 2020,Cádiz CF,0-1,Albacete Balompié,2020,Jul,20,20/Jul/2020,Mon,1,0,1,Albacete Balompié
42,Mon Jul 20 2020,Elche CF,02-Jan,Real Oviedo,2020,Jul,20,20/Jul/2020,Mon,3,2,1,Elche CF
42,Mon Jul 20 2020,CD Lugo,02-Jan,CD Mirandés,2020,Jul,20,20/Jul/2020,Mon,3,2,1,CD Lugo
42,Mon Jul 20 2020,CD Numancia,02-Jan,CD Tenerife,2020,Jul,20,20/Jul/2020,Mon,3,2,1,CD Numancia
42,Mon Jul 20 2020,Real Racing Santander,01-Feb,Rayo Vallecano,2020,Jul,20,20/Jul/2020,Mon,3,1,2,Rayo Vallecano
42,Mon Jul 20 2020,Sporting Gijón,0-1,SD Huesca,2020,Jul,20,20/Jul/2020,Mon,1,0,1,SD Huesca
42,Mon Jul 20 2020,Real Zaragoza,02-Jan,SD Ponferradina,2020,Jul,20,20/Jul/2020,Mon,3,2,1,Real Zaragoza
42,Fri Aug 7 2020,RCD La Coruña,02-Jan,CF Fuenlabrada,2020,Aug,7,7/Aug/2020,Fri,3,2,1,RCD La Coruña
