Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
6,Sat Oct 17 2020,Crawley Town FC,4-0,Morecambe FC,2020,Oct,17,17/Oct/2020,Sat,4,4,0,Crawley Town FC
6,Sat Oct 17 2020,Walsall FC,0-0,Exeter City FC,2020,Oct,17,17/Oct/2020,Sat,0,0,0,Draw
6,Sat Oct 17 2020,Forest Green Rovers FC,1-0,Stevenage FC,2020,Oct,17,17/Oct/2020,Sat,1,1,0,Forest Green Rovers FC
6,Sat Oct 17 2020,Harrogate Town AFC,1-0,Barrow AFC,2020,Oct,17,17/Oct/2020,Sat,1,1,0,Harrogate Town AFC
6,Sat Oct 17 2020,Mansfield Town FC,01-Mar,Bradford City AFC,2020,Oct,17,17/Oct/2020,Sat,4,1,3,Bradford City AFC
6,Sat Oct 17 2020,Newport County AFC,1-0,Tranmere Rovers FC,2020,Oct,17,17/Oct/2020,Sat,1,1,0,Newport County AFC
6,Sat Oct 17 2020,Port Vale FC,1-0,Salford City FC,2020,Oct,17,17/Oct/2020,Sat,1,1,0,Port Vale FC
6,Sat Oct 17 2020,Scunthorpe United FC,0-5,Cambridge United FC,2020,Oct,17,17/Oct/2020,Sat,5,0,5,Cambridge United FC
6,Sat Oct 17 2020,Southend United FC,0-2,Cheltenham Town FC,2020,Oct,17,17/Oct/2020,Sat,2,0,2,Cheltenham Town FC
6,Sat Oct 17 2020,Leyton Orient FC,02-Mar,Grimsby Town FC,2020,Oct,17,17/Oct/2020,Sat,5,2,3,Grimsby Town FC
7,Tue Oct 20 2020,Cheltenham Town FC,1-0,Scunthorpe United FC,2020,Oct,20,20/Oct/2020,Tue,1,1,0,Cheltenham Town FC
7,Tue Oct 20 2020,Morecambe FC,01-Jan,Mansfield Town FC,2020,Oct,20,20/Oct/2020,Tue,2,1,1,Draw
7,Tue Oct 20 2020,Barrow AFC,03-Mar,Bolton Wanderers FC,2020,Oct,20,20/Oct/2020,Tue,6,3,3,Draw
7,Tue Oct 20 2020,Cambridge United FC,03-Jan,Port Vale FC,2020,Oct,20,20/Oct/2020,Tue,4,3,1,Cambridge United FC
7,Tue Oct 20 2020,Colchester United FC,1-0,Forest Green Rovers FC,2020,Oct,20,20/Oct/2020,Tue,1,1,0,Colchester United FC
7,Tue Oct 20 2020,Exeter City FC,02-Jan,Crawley Town FC,2020,Oct,20,20/Oct/2020,Tue,3,2,1,Exeter City FC
7,Tue Oct 20 2020,Stevenage FC,0-1,Newport County AFC,2020,Oct,20,20/Oct/2020,Tue,1,0,1,Newport County AFC
7,Tue Oct 20 2020,Oldham Athletic AFC,01-Jan,Carlisle United FC,2020,Oct,20,20/Oct/2020,Tue,2,1,1,Draw
7,Tue Oct 20 2020,Tranmere Rovers FC,0-1,Leyton Orient FC,2020,Oct,20,20/Oct/2020,Tue,1,0,1,Leyton Orient FC
7,Tue Oct 20 2020,Bradford City AFC,01-Jan,Walsall FC,2020,Oct,20,20/Oct/2020,Tue,2,1,1,Draw
7,Tue Oct 20 2020,Grimsby Town FC,01-Feb,Harrogate Town AFC,2020,Oct,20,20/Oct/2020,Tue,3,1,2,Harrogate Town AFC
7,Tue Oct 20 2020,Salford City FC,3-0,Southend United FC,2020,Oct,20,20/Oct/2020,Tue,3,3,0,Salford City FC
8,Sat Oct 24 2020,Exeter City FC,03-Jan,Scunthorpe United FC,2020,Oct,24,24/Oct/2020,Sat,4,3,1,Exeter City FC
8,Sat Oct 24 2020,Barrow AFC,02-Feb,Walsall FC,2020,Oct,24,24/Oct/2020,Sat,4,2,2,Draw
8,Sat Oct 24 2020,Bradford City AFC,0-3,Newport County AFC,2020,Oct,24,24/Oct/2020,Sat,3,0,3,Newport County AFC
8,Sat Oct 24 2020,Cambridge United FC,01-Jan,Bolton Wanderers FC,2020,Oct,24,24/Oct/2020,Sat,2,1,1,Draw
8,Sat Oct 24 2020,Cheltenham Town FC,0-0,Mansfield Town FC,2020,Oct,24,24/Oct/2020,Sat,0,0,0,Draw
8,Sat Oct 24 2020,Colchester United FC,02-Jan,Harrogate Town AFC,2020,Oct,24,24/Oct/2020,Sat,3,2,1,Colchester United FC
8,Sat Oct 24 2020,Morecambe FC,01-Feb,Forest Green Rovers FC,2020,Oct,24,24/Oct/2020,Sat,3,1,2,Forest Green Rovers FC
8,Sat Oct 24 2020,Stevenage FC,0-2,Leyton Orient FC,2020,Oct,24,24/Oct/2020,Sat,2,0,2,Leyton Orient FC
