Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
23,Sun Apr 21 2019,WSG Tirol,2-0,SK Vorwärts Steyr,2019,Apr,21,21/Apr/2019,Sun,2,2,0,WSG Tirol
24,Fri Apr 26 2019,SV Ried,7-0,SC Wiener Neustadt,2019,Apr,26,26/Apr/2019,Fri,7,7,0,SV Ried
24,Fri Apr 26 2019,Kapfenberger SV,2-0,Austria Lustenau,2019,Apr,26,26/Apr/2019,Fri,2,2,0,Kapfenberger SV
24,Fri Apr 26 2019,FC Liefering,02-Apr,FC Blau-Weiß Linz,2019,Apr,26,26/Apr/2019,Fri,6,2,4,FC Blau-Weiß Linz
24,Fri Apr 26 2019,SKU Amstetten,01-Jan,Young Violets Austria Wien,2019,Apr,26,26/Apr/2019,Fri,2,1,1,Draw
24,Fri Apr 26 2019,Austria Klagenfurt,01-Jan,Floridsdorfer AC,2019,Apr,26,26/Apr/2019,Fri,2,1,1,Draw
24,Fri Apr 26 2019,FC Juniors OÖ,06-Jan,SV Horn,2019,Apr,26,26/Apr/2019,Fri,7,6,1,FC Juniors OÖ
24,Fri Apr 26 2019,SK Vorwärts Steyr,0-3,SV Lafnitz,2019,Apr,26,26/Apr/2019,Fri,3,0,3,SV Lafnitz
24,Sun Apr 28 2019,FC Wacker Innsbruck II,03-Feb,WSG Tirol,2019,Apr,28,28/Apr/2019,Sun,5,3,2,FC Wacker Innsbruck II
25,Fri May 3 2019,WSG Tirol,02-Jan,Young Violets Austria Wien,2019,May,3,3/May/2019,Fri,3,2,1,WSG Tirol
25,Fri May 3 2019,FC Wacker Innsbruck II,03-Apr,SV Ried,2019,May,3,3/May/2019,Fri,7,3,4,SV Ried
25,Fri May 3 2019,Floridsdorfer AC,1-0,SV Horn,2019,May,3,3/May/2019,Fri,1,1,0,Floridsdorfer AC
25,Fri May 3 2019,Austria Klagenfurt,1-0,Kapfenberger SV,2019,May,3,3/May/2019,Fri,1,1,0,Austria Klagenfurt
25,Fri May 3 2019,SV Lafnitz,02-Mar,FC Liefering,2019,May,3,3/May/2019,Fri,5,2,3,FC Liefering
25,Sat May 4 2019,SC Wiener Neustadt,1-0,SKU Amstetten,2019,May,4,4/May/2019,Sat,1,1,0,SC Wiener Neustadt
25,Sat May 4 2019,Austria Lustenau,2-0,SK Vorwärts Steyr,2019,May,4,4/May/2019,Sat,2,2,0,Austria Lustenau
25,Sun May 5 2019,FC Blau-Weiß Linz,0-2,FC Juniors OÖ,2019,May,5,5/May/2019,Sun,2,0,2,FC Juniors OÖ
26,Fri May 10 2019,FC Liefering,02-May,SC Wiener Neustadt,2019,May,10,10/May/2019,Fri,7,2,5,SC Wiener Neustadt
26,Fri May 10 2019,Kapfenberger SV,04-Jan,FC Wacker Innsbruck II,2019,May,10,10/May/2019,Fri,5,4,1,Kapfenberger SV
26,Fri May 10 2019,FC Juniors OÖ,01-Feb,WSG Tirol,2019,May,10,10/May/2019,Fri,3,1,2,WSG Tirol
26,Fri May 10 2019,Young Violets Austria Wien,02-May,Austria Lustenau,2019,May,10,10/May/2019,Fri,7,2,5,Austria Lustenau
26,Fri May 10 2019,SK Vorwärts Steyr,03-Feb,Floridsdorfer AC,2019,May,10,10/May/2019,Fri,5,3,2,SK Vorwärts Steyr
26,Fri May 10 2019,SV Horn,3-0,FC Blau-Weiß Linz,2019,May,10,10/May/2019,Fri,3,3,0,SV Horn
26,Sat May 11 2019,SV Ried,2-0,SV Lafnitz,2019,May,11,11/May/2019,Sat,2,2,0,SV Ried
26,Sun May 12 2019,SKU Amstetten,03-Jan,Austria Klagenfurt,2019,May,12,12/May/2019,Sun,4,3,1,SKU Amstetten
27,Fri May 17 2019,SC Wiener Neustadt,0-0,Kapfenberger SV,2019,May,17,17/May/2019,Fri,0,0,0,Draw
27,Fri May 17 2019,FC Blau-Weiß Linz,0-5,Young Violets Austria Wien,2019,May,17,17/May/2019,Fri,5,0,5,Young Violets Austria Wien
27,Fri May 17 2019,Austria Lustenau,0-0,SV Ried,2019,May,17,17/May/2019,Fri,0,0,0,Draw
27,Fri May 17 2019,Floridsdorfer AC,3-0,FC Liefering,2019,May,17,17/May/2019,Fri,3,3,0,Floridsdorfer AC
27,Fri May 17 2019,Austria Klagenfurt,2-0,SV Lafnitz,2019,May,17,17/May/2019,Fri,2,2,0,Austria Klagenfurt
27,Fri May 17 2019,FC Juniors OÖ,04-Jan,SK Vorwärts Steyr,2019,May,17,17/May/2019,Fri,5,4,1,FC Juniors OÖ
27,Fri May 17 2019,FC Wacker Innsbruck II,01-Jan,SV Horn,2019,May,17,17/May/2019,Fri,2,1,1,Draw
27,Sun May 19 2019,WSG Tirol,03-Jan,SKU Amstetten,2019,May,19,19/May/2019,Sun,4,3,1,WSG Tirol
28,Fri May 24 2019,Kapfenberger SV,01-Jan,FC Juniors OÖ,2019,May,24,24/May/2019,Fri,2,1,1,Draw
28,Fri May 24 2019,FC Liefering,01-Feb,WSG Tirol,2019,May,24,24/May/2019,Fri,3,1,2,WSG Tirol
28,Fri May 24 2019,SV Lafnitz,1-0,Floridsdorfer AC,2019,May,24,24/May/2019,Fri,1,1,0,SV Lafnitz
28,Fri May 24 2019,SV Horn,0-4,SC Wiener Neustadt,2019,May,24,24/May/2019,Fri,4,0,4,SC Wiener Neustadt
28,Fri May 24 2019,Young Violets Austria Wien,02-Jan,FC Wacker Innsbruck II,2019,May,24,24/May/2019,Fri,3,2,1,Young Violets Austria Wien
28,Fri May 24 2019,SKU Amstetten,02-Mar,Austria Lustenau,2019,May,24,24/May/2019,Fri,5,2,3,Austria Lustenau
28,Sun May 26 2019,SV Ried,01-Jan,Austria Klagenfurt,2019,May,26,26/May/2019,Sun,2,1,1,Draw
28,Sun May 26 2019,SK Vorwärts Steyr,02-Mar,FC Blau-Weiß Linz,2019,May,26,26/May/2019,Sun,5,2,3,FC Blau-Weiß Linz
29,Wed May 29 2019,WSG Tirol,1-0,Austria Lustenau,2019,May,29,29/May/2019,Wed,1,1,0,WSG Tirol
29,Wed May 29 2019,Kapfenberger SV,3-0,SV Horn,2019,May,29,29/May/2019,Wed,3,3,0,Kapfenberger SV
29,Wed May 29 2019,FC Blau-Weiß Linz,0-1,SV Ried,2019,May,29,29/May/2019,Wed,1,0,1,SV Ried
29,Wed May 29 2019,Young Violets Austria Wien,01-Feb,Floridsdorfer AC,2019,May,29,29/May/2019,Wed,3,1,2,Floridsdorfer AC
29,Wed May 29 2019,FC Wacker Innsbruck II,01-Jan,FC Liefering,2019,May,29,29/May/2019,Wed,2,1,1,Draw
29,Wed May 29 2019,Austria Klagenfurt,02-Jan,SK Vorwärts Steyr,2019,May,29,29/May/2019,Wed,3,2,1,Austria Klagenfurt
29,Wed May 29 2019,FC Juniors OÖ,01-May,SKU Amstetten,2019,May,29,29/May/2019,Wed,6,1,5,SKU Amstetten
29,Wed May 29 2019,SC Wiener Neustadt,02-Feb,SV Lafnitz,2019,May,29,29/May/2019,Wed,4,2,2,Draw
30,Sat Jun 1 2019,SV Ried,03-Jan,FC Juniors OÖ,2019,Jun,1,1/Jun/2019,Sat,4,3,1,SV Ried
30,Sat Jun 1 2019,Austria Lustenau,07-Jan,FC Wacker Innsbruck II,2019,Jun,1,1/Jun/2019,Sat,8,7,1,Austria Lustenau
30,Sat Jun 1 2019,FC Liefering,01-Jan,Austria Klagenfurt,2019,Jun,1,1/Jun/2019,Sat,2,1,1,Draw
30,Sat Jun 1 2019,SV Lafnitz,01-Mar,FC Blau-Weiß Linz,2019,Jun,1,1/Jun/2019,Sat,4,1,3,FC Blau-Weiß Linz
30,Sat Jun 1 2019,SKU Amstetten,3-0,Kapfenberger SV,2019,Jun,1,1/Jun/2019,Sat,3,3,0,SKU Amstetten
30,Sat Jun 1 2019,SK Vorwärts Steyr,02-Mar,Young Violets Austria Wien,2019,Jun,1,1/Jun/2019,Sat,5,2,3,Young Violets Austria Wien
30,Sat Jun 1 2019,SV Horn,01-Mar,WSG Tirol,2019,Jun,1,1/Jun/2019,Sat,4,1,3,WSG Tirol
30,Sat Jun 1 2019,Floridsdorfer AC,02-Jan,SC Wiener Neustadt,2019,Jun,1,1/Jun/2019,Sat,3,2,1,Floridsdorfer AC
