Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
33,Fri Feb 26 2016,Port Vale FC,03-Jan,Southend United FC,2016,Feb,26,26/Feb/2016,Fri,4,3,1,Port Vale FC
33,Sat Feb 27 2016,Rochdale AFC,2-0,Sheffield United FC,2016,Feb,27,27/Feb/2016,Sat,2,2,0,Rochdale AFC
33,Sat Feb 27 2016,Blackpool FC,0-1,Bradford City AFC,2016,Feb,27,27/Feb/2016,Sat,1,0,1,Bradford City AFC
33,Sat Feb 27 2016,Wigan Athletic FC,3-0,Bury FC,2016,Feb,27,27/Feb/2016,Sat,3,3,0,Wigan Athletic FC
33,Sat Feb 27 2016,Peterborough United FC,01-Feb,Swindon Town FC,2016,Feb,27,27/Feb/2016,Sat,3,1,2,Swindon Town FC
33,Sat Feb 27 2016,Gillingham FC,01-Feb,Chesterfield FC,2016,Feb,27,27/Feb/2016,Sat,3,1,2,Chesterfield FC
33,Sat Feb 27 2016,Doncaster Rovers FC,01-Jan,Millwall FC,2016,Feb,27,27/Feb/2016,Sat,2,1,1,Draw
33,Sat Feb 27 2016,Crewe Alexandra FC,01-Feb,Barnsley FC,2016,Feb,27,27/Feb/2016,Sat,3,1,2,Barnsley FC
33,Sat Feb 27 2016,Coventry City FC,01-Feb,Fleetwood Town FC,2016,Feb,27,27/Feb/2016,Sat,3,1,2,Fleetwood Town FC
33,Sat Feb 27 2016,Colchester United FC,0-0,Shrewsbury Town FC,2016,Feb,27,27/Feb/2016,Sat,0,0,0,Draw
33,Sat Feb 27 2016,Burton Albion FC,0-0,Walsall FC,2016,Feb,27,27/Feb/2016,Sat,0,0,0,Draw
33,Sat Feb 27 2016,Scunthorpe United FC,01-Jan,Oldham Athletic AFC,2016,Feb,27,27/Feb/2016,Sat,2,1,1,Draw
34,Tue Mar 1 2016,Walsall FC,0-0,Scunthorpe United FC,2016,Mar,1,1/Mar/2016,Tue,0,0,0,Draw
34,Tue Mar 1 2016,Swindon Town FC,2-0,Doncaster Rovers FC,2016,Mar,1,1/Mar/2016,Tue,2,2,0,Swindon Town FC
34,Tue Mar 1 2016,Southend United FC,01-Jan,Crewe Alexandra FC,2016,Mar,1,1/Mar/2016,Tue,2,1,1,Draw
34,Tue Mar 1 2016,Shrewsbury Town FC,2-0,Rochdale AFC,2016,Mar,1,1/Mar/2016,Tue,2,2,0,Shrewsbury Town FC
34,Tue Mar 1 2016,Sheffield United FC,0-1,Burton Albion FC,2016,Mar,1,1/Mar/2016,Tue,1,0,1,Burton Albion FC
34,Tue Mar 1 2016,Oldham Athletic AFC,01-Jan,Port Vale FC,2016,Mar,1,1/Mar/2016,Tue,2,1,1,Draw
34,Tue Mar 1 2016,Millwall FC,0-0,Wigan Athletic FC,2016,Mar,1,1/Mar/2016,Tue,0,0,0,Draw
34,Tue Mar 1 2016,Fleetwood Town FC,02-Jan,Gillingham FC,2016,Mar,1,1/Mar/2016,Tue,3,2,1,Fleetwood Town FC
34,Tue Mar 1 2016,Chesterfield FC,01-Jan,Blackpool FC,2016,Mar,1,1/Mar/2016,Tue,2,1,1,Draw
34,Tue Mar 1 2016,Bury FC,03-Jan,Peterborough United FC,2016,Mar,1,1/Mar/2016,Tue,4,3,1,Bury FC
34,Tue Mar 1 2016,Bradford City AFC,01-Feb,Colchester United FC,2016,Mar,1,1/Mar/2016,Tue,3,1,2,Colchester United FC
34,Tue Mar 1 2016,Barnsley FC,2-0,Coventry City FC,2016,Mar,1,1/Mar/2016,Tue,2,2,0,Barnsley FC
35,Sat Mar 5 2016,Bury FC,0-0,Bradford City AFC,2016,Mar,5,5/Mar/2016,Sat,0,0,0,Draw
35,Sat Mar 5 2016,Walsall FC,01-Mar,Barnsley FC,2016,Mar,5,5/Mar/2016,Sat,4,1,3,Barnsley FC
35,Sat Mar 5 2016,Southend United FC,0-1,Chesterfield FC,2016,Mar,5,5/Mar/2016,Sat,1,0,1,Chesterfield FC
35,Sat Mar 5 2016,Scunthorpe United FC,0-0,Gillingham FC,2016,Mar,5,5/Mar/2016,Sat,0,0,0,Draw
35,Sat Mar 5 2016,Port Vale FC,2-0,Colchester United FC,2016,Mar,5,5/Mar/2016,Sat,2,2,0,Port Vale FC
35,Sat Mar 5 2016,Millwall FC,3-0,Blackpool FC,2016,Mar,5,5/Mar/2016,Sat,3,3,0,Millwall FC
35,Sat Mar 5 2016,Fleetwood Town FC,02-Feb,Sheffield United FC,2016,Mar,5,5/Mar/2016,Sat,4,2,2,Draw
35,Sat Mar 5 2016,Doncaster Rovers FC,0-1,Shrewsbury Town FC,2016,Mar,5,5/Mar/2016,Sat,1,0,1,Shrewsbury Town FC
35,Sat Mar 5 2016,Crewe Alexandra FC,01-Jan,Burton Albion FC,2016,Mar,5,5/Mar/2016,Sat,2,1,1,Draw
35,Sat Mar 5 2016,Coventry City FC,0-1,Rochdale AFC,2016,Mar,5,5/Mar/2016,Sat,1,0,1,Rochdale AFC
35,Sat Mar 5 2016,Wigan Athletic FC,01-Jan,Peterborough United FC,2016,Mar,5,5/Mar/2016,Sat,2,1,1,Draw
23,Tue Mar 8 2016,Bradford City AFC,2-0,Burton Albion FC,2016,Mar,8,8/Mar/2016,Tue,2,2,0,Bradford City AFC
30,Tue Mar 8 2016,Scunthorpe United FC,2-0,Doncaster Rovers FC,2016,Mar,8,8/Mar/2016,Tue,2,2,0,Scunthorpe United FC
32,Tue Mar 8 2016,Shrewsbury Town FC,02-Jan,Coventry City FC,2016,Mar,8,8/Mar/2016,Tue,3,2,1,Shrewsbury Town FC
36,Sat Mar 12 2016,Swindon Town FC,02-Feb,Millwall FC,2016,Mar,12,12/Mar/2016,Sat,4,2,2,Draw
36,Sat Mar 12 2016,Shrewsbury Town FC,02-Feb,Scunthorpe United FC,2016,Mar,12,12/Mar/2016,Sat,4,2,2,Draw
36,Sat Mar 12 2016,Sheffield United FC,3-0,Oldham Athletic AFC,2016,Mar,12,12/Mar/2016,Sat,3,3,0,Sheffield United FC
36,Sat Mar 12 2016,Rochdale AFC,3-0,Bury FC,2016,Mar,12,12/Mar/2016,Sat,3,3,0,Rochdale AFC
36,Sat Mar 12 2016,Peterborough United FC,02-Mar,Port Vale FC,2016,Mar,12,12/Mar/2016,Sat,5,2,3,Port Vale FC
36,Sat Mar 12 2016,Gillingham FC,3-0,Crewe Alexandra FC,2016,Mar,12,12/Mar/2016,Sat,3,3,0,Gillingham FC
36,Sat Mar 12 2016,Barnsley FC,0-2,Southend United FC,2016,Mar,12,12/Mar/2016,Sat,2,0,2,Southend United FC
36,Sat Mar 12 2016,Chesterfield FC,01-Apr,Walsall FC,2016,Mar,12,12/Mar/2016,Sat,5,1,4,Walsall FC
36,Sat Mar 12 2016,Burton Albion FC,02-Jan,Fleetwood Town FC,2016,Mar,12,12/Mar/2016,Sat,3,2,1,Burton Albion FC
36,Sat Mar 12 2016,Bradford City AFC,02-Jan,Doncaster Rovers FC,2016,Mar,12,12/Mar/2016,Sat,3,2,1,Bradford City AFC
36,Sat Mar 12 2016,Blackpool FC,0-1,Coventry City FC,2016,Mar,12,12/Mar/2016,Sat,1,0,1,Coventry City FC
36,Sat Mar 12 2016,Colchester United FC,03-Mar,Wigan Athletic FC,2016,Mar,12,12/Mar/2016,Sat,6,3,3,Draw
21,Tue Mar 15 2016,Fleetwood Town FC,0-1,Walsall FC,2016,Mar,15,15/Mar/2016,Tue,1,0,1,Walsall FC
30,Tue Mar 15 2016,Oldham Athletic AFC,1-0,Blackpool FC,2016,Mar,15,15/Mar/2016,Tue,1,1,0,Oldham Athletic AFC
37,Sat Mar 19 2016,Wigan Athletic FC,1-0,Bradford City AFC,2016,Mar,19,19/Mar/2016,Sat,1,1,0,Wigan Athletic FC
37,Sat Mar 19 2016,Walsall FC,02-Jan,Colchester United FC,2016,Mar,19,19/Mar/2016,Sat,3,2,1,Walsall FC
37,Sat Mar 19 2016,Southend United FC,01-Jan,Gillingham FC,2016,Mar,19,19/Mar/2016,Sat,2,1,1,Draw
37,Sat Mar 19 2016,Bury FC,02-Feb,Shrewsbury Town FC,2016,Mar,19,19/Mar/2016,Sat,4,2,2,Draw
37,Sat Mar 19 2016,Port Vale FC,0-4,Burton Albion FC,2016,Mar,19,19/Mar/2016,Sat,4,0,4,Burton Albion FC
37,Sat Mar 19 2016,Oldham Athletic AFC,02-Mar,Rochdale AFC,2016,Mar,19,19/Mar/2016,Sat,5,2,3,Rochdale AFC
37,Sat Mar 19 2016,Millwall FC,1-0,Sheffield United FC,2016,Mar,19,19/Mar/2016,Sat,1,1,0,Millwall FC
37,Sat Mar 19 2016,Fleetwood Town FC,0-2,Barnsley FC,2016,Mar,19,19/Mar/2016,Sat,2,0,2,Barnsley FC
37,Sat Mar 19 2016,Doncaster Rovers FC,01-Feb,Peterborough United FC,2016,Mar,19,19/Mar/2016,Sat,3,1,2,Peterborough United FC
37,Sat Mar 19 2016,Crewe Alexandra FC,01-Feb,Blackpool FC,2016,Mar,19,19/Mar/2016,Sat,3,1,2,Blackpool FC
37,Sat Mar 19 2016,Coventry City FC,0-0,Swindon Town FC,2016,Mar,19,19/Mar/2016,Sat,0,0,0,Draw
37,Sat Mar 19 2016,Scunthorpe United FC,01-Jan,Chesterfield FC,2016,Mar,19,19/Mar/2016,Sat,2,1,1,Draw
38,Fri Mar 25 2016,Shrewsbury Town FC,01-Jan,Port Vale FC,2016,Mar,25,25/Mar/2016,Fri,2,1,1,Draw
38,Fri Mar 25 2016,Sheffield United FC,03-Feb,Crewe Alexandra FC,2016,Mar,25,25/Mar/2016,Fri,5,3,2,Sheffield United FC
38,Fri Mar 25 2016,Rochdale AFC,04-Jan,Southend United FC,2016,Mar,25,25/Mar/2016,Fri,5,4,1,Rochdale AFC
38,Fri Mar 25 2016,Colchester United FC,04-Jan,Doncaster Rovers FC,2016,Mar,25,25/Mar/2016,Fri,5,4,1,Colchester United FC
38,Fri Mar 25 2016,Blackpool FC,01-Jan,Bury FC,2016,Mar,25,25/Mar/2016,Fri,2,1,1,Draw
38,Fri Mar 25 2016,Peterborough United FC,03-Jan,Coventry City FC,2016,Mar,25,25/Mar/2016,Fri,4,3,1,Peterborough United FC
38,Fri Mar 25 2016,Swindon Town FC,01-Apr,Wigan Athletic FC,2016,Mar,25,25/Mar/2016,Fri,5,1,4,Wigan Athletic FC
38,Fri Mar 25 2016,Barnsley FC,0-0,Scunthorpe United FC,2016,Mar,25,25/Mar/2016,Fri,0,0,0,Draw
38,Sat Mar 26 2016,Burton Albion FC,0-0,Oldham Athletic AFC,2016,Mar,26,26/Mar/2016,Sat,0,0,0,Draw
38,Sat Mar 26 2016,Bradford City AFC,1-0,Millwall FC,2016,Mar,26,26/Mar/2016,Sat,1,1,0,Bradford City AFC
38,Sat Mar 26 2016,Chesterfield FC,0-0,Fleetwood Town FC,2016,Mar,26,26/Mar/2016,Sat,0,0,0,Draw
39,Mon Mar 28 2016,Wigan Athletic FC,1-0,Rochdale AFC,2016,Mar,28,28/Mar/2016,Mon,1,1,0,Wigan Athletic FC
39,Mon Mar 28 2016,Scunthorpe United FC,6-0,Swindon Town FC,2016,Mar,28,28/Mar/2016,Mon,6,6,0,Scunthorpe United FC
39,Mon Mar 28 2016,Port Vale FC,0-1,Barnsley FC,2016,Mar,28,28/Mar/2016,Mon,1,0,1,Barnsley FC
39,Mon Mar 28 2016,Oldham Athletic AFC,1-0,Chesterfield FC,2016,Mar,28,28/Mar/2016,Mon,1,1,0,Oldham Athletic AFC
39,Mon Mar 28 2016,Doncaster Rovers FC,0-1,Blackpool FC,2016,Mar,28,28/Mar/2016,Mon,1,0,1,Blackpool FC
39,Mon Mar 28 2016,Millwall FC,2-0,Burton Albion FC,2016,Mar,28,28/Mar/2016,Mon,2,2,0,Millwall FC
39,Mon Mar 28 2016,Bury FC,0-1,Gillingham FC,2016,Mar,28,28/Mar/2016,Mon,1,0,1,Gillingham FC
39,Mon Mar 28 2016,Crewe Alexandra FC,0-1,Bradford City AFC,2016,Mar,28,28/Mar/2016,Mon,1,0,1,Bradford City AFC
39,Tue Mar 29 2016,Coventry City FC,0-1,Colchester United FC,2016,Mar,29,29/Mar/2016,Tue,1,0,1,Colchester United FC
39,Wed Mar 30 2016,Southend United FC,03-Jan,Sheffield United FC,2016,Mar,30,30/Mar/2016,Wed,4,3,1,Southend United FC
40,Sat Apr 2 2016,Swindon Town FC,01-Jan,Fleetwood Town FC,2016,Apr,2,2/Apr/2016,Sat,2,1,1,Draw
40,Sat Apr 2 2016,Shrewsbury Town FC,01-May,Wigan Athletic FC,2016,Apr,2,2/Apr/2016,Sat,6,1,5,Wigan Athletic FC
40,Sat Apr 2 2016,Sheffield United FC,2-0,Walsall FC,2016,Apr,2,2/Apr/2016,Sat,2,2,0,Sheffield United FC
40,Sat Apr 2 2016,Rochdale AFC,02-Feb,Doncaster Rovers FC,2016,Apr,2,2/Apr/2016,Sat,4,2,2,Draw
40,Sat Apr 2 2016,Peterborough United FC,3-0,Crewe Alexandra FC,2016,Apr,2,2/Apr/2016,Sat,3,3,0,Peterborough United FC
40,Sat Apr 2 2016,Gillingham FC,0-0,Coventry City FC,2016,Apr,2,2/Apr/2016,Sat,0,0,0,Draw
40,Sat Apr 2 2016,Colchester United FC,0-0,Millwall FC,2016,Apr,2,2/Apr/2016,Sat,0,0,0,Draw
40,Sat Apr 2 2016,Blackpool FC,2-0,Southend United FC,2016,Apr,2,2/Apr/2016,Sat,2,2,0,Blackpool FC
40,Sat Apr 2 2016,Burton Albion FC,01-Jan,Bury FC,2016,Apr,2,2/Apr/2016,Sat,2,1,1,Draw
40,Sat Apr 2 2016,Bradford City AFC,1-0,Scunthorpe United FC,2016,Apr,2,2/Apr/2016,Sat,1,1,0,Bradford City AFC
40,Sat Apr 2 2016,Chesterfield FC,04-Feb,Port Vale FC,2016,Apr,2,2/Apr/2016,Sat,6,4,2,Chesterfield FC
35,Tue Apr 5 2016,Oldham Athletic AFC,2-0,Swindon Town FC,2016,Apr,5,5/Apr/2016,Tue,2,2,0,Oldham Athletic AFC
39,Tue Apr 5 2016,Fleetwood Town FC,2-0,Peterborough United FC,2016,Apr,5,5/Apr/2016,Tue,2,2,0,Fleetwood Town FC
41,Sat Apr 9 2016,Port Vale FC,3-0,Crewe Alexandra FC,2016,Apr,9,9/Apr/2016,Sat,3,3,0,Port Vale FC
41,Sat Apr 9 2016,Southend United FC,02-Feb,Fleetwood Town FC,2016,Apr,9,9/Apr/2016,Sat,4,2,2,Draw
41,Sat Apr 9 2016,Sheffield United FC,0-0,Gillingham FC,2016,Apr,9,9/Apr/2016,Sat,0,0,0,Draw
41,Sat Apr 9 2016,Scunthorpe United FC,1-0,Burton Albion FC,2016,Apr,9,9/Apr/2016,Sat,1,1,0,Scunthorpe United FC
41,Sat Apr 9 2016,Wigan Athletic FC,1-0,Coventry City FC,2016,Apr,9,9/Apr/2016,Sat,1,1,0,Wigan Athletic FC
41,Sat Apr 9 2016,Peterborough United FC,01-Feb,Rochdale AFC,2016,Apr,9,9/Apr/2016,Sat,3,1,2,Rochdale AFC
41,Sat Apr 9 2016,Barnsley FC,01-Feb,Chesterfield FC,2016,Apr,9,9/Apr/2016,Sat,3,1,2,Chesterfield FC
41,Sat Apr 9 2016,Millwall FC,03-Jan,Shrewsbury Town FC,2016,Apr,9,9/Apr/2016,Sat,4,3,1,Millwall FC
41,Sat Apr 9 2016,Bury FC,1-0,Doncaster Rovers FC,2016,Apr,9,9/Apr/2016,Sat,1,1,0,Bury FC
41,Sat Apr 9 2016,Bradford City AFC,1-0,Swindon Town FC,2016,Apr,9,9/Apr/2016,Sat,1,1,0,Bradford City AFC
41,Sat Apr 9 2016,Blackpool FC,0-1,Colchester United FC,2016,Apr,9,9/Apr/2016,Sat,1,0,1,Colchester United FC
41,Sat Apr 9 2016,Oldham Athletic AFC,1-0,Walsall FC,2016,Apr,9,9/Apr/2016,Sat,1,1,0,Oldham Athletic AFC
38,Tue Apr 12 2016,Gillingham FC,01-Feb,Walsall FC,2016,Apr,12,12/Apr/2016,Tue,3,1,2,Walsall FC
40,Tue Apr 12 2016,Barnsley FC,02-Jan,Oldham Athletic AFC,2016,Apr,12,12/Apr/2016,Tue,3,2,1,Barnsley FC
42,Sat Apr 16 2016,Rochdale AFC,3-0,Blackpool FC,2016,Apr,16,16/Apr/2016,Sat,3,3,0,Rochdale AFC
42,Sat Apr 16 2016,Walsall FC,1-0,Southend United FC,2016,Apr,16,16/Apr/2016,Sat,1,1,0,Walsall FC
42,Sat Apr 16 2016,Swindon Town FC,0-1,Bury FC,2016,Apr,16,16/Apr/2016,Sat,1,0,1,Bury FC
42,Sat Apr 16 2016,Shrewsbury Town FC,01-Jan,Bradford City AFC,2016,Apr,16,16/Apr/2016,Sat,2,1,1,Draw
42,Sat Apr 16 2016,Chesterfield FC,0-3,Sheffield United FC,2016,Apr,16,16/Apr/2016,Sat,3,0,3,Sheffield United FC
42,Sat Apr 16 2016,Gillingham FC,0-2,Port Vale FC,2016,Apr,16,16/Apr/2016,Sat,2,0,2,Port Vale FC
42,Sat Apr 16 2016,Fleetwood Town FC,01-Jan,Oldham Athletic AFC,2016,Apr,16,16/Apr/2016,Sat,2,1,1,Draw
42,Sat Apr 16 2016,Doncaster Rovers FC,03-Jan,Wigan Athletic FC,2016,Apr,16,16/Apr/2016,Sat,4,3,1,Doncaster Rovers FC
42,Sat Apr 16 2016,Crewe Alexandra FC,02-Mar,Scunthorpe United FC,2016,Apr,16,16/Apr/2016,Sat,5,2,3,Scunthorpe United FC
42,Sat Apr 16 2016,Coventry City FC,02-Jan,Millwall FC,2016,Apr,16,16/Apr/2016,Sat,3,2,1,Coventry City FC
42,Sat Apr 16 2016,Burton Albion FC,0-0,Barnsley FC,2016,Apr,16,16/Apr/2016,Sat,0,0,0,Draw
42,Sat Apr 16 2016,Colchester United FC,01-Apr,Peterborough United FC,2016,Apr,16,16/Apr/2016,Sat,5,1,4,Peterborough United FC
43,Tue Apr 19 2016,Walsall FC,01-Jan,Swindon Town FC,2016,Apr,19,19/Apr/2016,Tue,2,1,1,Draw
43,Tue Apr 19 2016,Southend United FC,0-1,Oldham Athletic AFC,2016,Apr,19,19/Apr/2016,Tue,1,0,1,Oldham Athletic AFC
43,Tue Apr 19 2016,Shrewsbury Town FC,01-Feb,Sheffield United FC,2016,Apr,19,19/Apr/2016,Tue,3,1,2,Sheffield United FC
43,Tue Apr 19 2016,Scunthorpe United FC,02-Jan,Bury FC,2016,Apr,19,19/Apr/2016,Tue,3,2,1,Scunthorpe United FC
43,Tue Apr 19 2016,Barnsley FC,1-0,Peterborough United FC,2016,Apr,19,19/Apr/2016,Tue,1,1,0,Barnsley FC
43,Tue Apr 19 2016,Millwall FC,1-0,Fleetwood Town FC,2016,Apr,19,19/Apr/2016,Tue,1,1,0,Millwall FC
43,Tue Apr 19 2016,Crewe Alexandra FC,01-Jan,Colchester United FC,2016,Apr,19,19/Apr/2016,Tue,2,1,1,Draw
43,Tue Apr 19 2016,Coventry City FC,1-0,Bradford City AFC,2016,Apr,19,19/Apr/2016,Tue,1,1,0,Coventry City FC
43,Tue Apr 19 2016,Chesterfield FC,01-Jan,Doncaster Rovers FC,2016,Apr,19,19/Apr/2016,Tue,2,1,1,Draw
43,Tue Apr 19 2016,Burton Albion FC,01-Jan,Wigan Athletic FC,2016,Apr,19,19/Apr/2016,Tue,2,1,1,Draw
43,Tue Apr 19 2016,Rochdale AFC,01-Jan,Gillingham FC,2016,Apr,19,19/Apr/2016,Tue,2,1,1,Draw
44,Sat Apr 23 2016,Sheffield United FC,0-0,Barnsley FC,2016,Apr,23,23/Apr/2016,Sat,0,0,0,Draw
44,Sat Apr 23 2016,Wigan Athletic FC,04-Jan,Southend United FC,2016,Apr,23,23/Apr/2016,Sat,5,4,1,Wigan Athletic FC
44,Sat Apr 23 2016,Swindon Town FC,1-0,Chesterfield FC,2016,Apr,23,23/Apr/2016,Sat,1,1,0,Swindon Town FC
44,Sat Apr 23 2016,Port Vale FC,04-Jan,Rochdale AFC,2016,Apr,23,23/Apr/2016,Sat,5,4,1,Port Vale FC
44,Sat Apr 23 2016,Peterborough United FC,0-2,Scunthorpe United FC,2016,Apr,23,23/Apr/2016,Sat,2,0,2,Scunthorpe United FC
44,Sat Apr 23 2016,Oldham Athletic AFC,1-0,Crewe Alexandra FC,2016,Apr,23,23/Apr/2016,Sat,1,1,0,Oldham Athletic AFC
44,Sat Apr 23 2016,Bradford City AFC,4-0,Walsall FC,2016,Apr,23,23/Apr/2016,Sat,4,4,0,Bradford City AFC
44,Sat Apr 23 2016,Fleetwood Town FC,0-0,Blackpool FC,2016,Apr,23,23/Apr/2016,Sat,0,0,0,Draw
44,Sat Apr 23 2016,Doncaster Rovers FC,2-0,Coventry City FC,2016,Apr,23,23/Apr/2016,Sat,2,2,0,Doncaster Rovers FC
44,Sat Apr 23 2016,Colchester United FC,0-3,Burton Albion FC,2016,Apr,23,23/Apr/2016,Sat,3,0,3,Burton Albion FC
44,Sat Apr 23 2016,Bury FC,01-Mar,Millwall FC,2016,Apr,23,23/Apr/2016,Sat,4,1,3,Millwall FC
44,Sat Apr 23 2016,Gillingham FC,02-Mar,Shrewsbury Town FC,2016,Apr,23,23/Apr/2016,Sat,5,2,3,Shrewsbury Town FC
39,Tue Apr 26 2016,Walsall FC,02-Jan,Shrewsbury Town FC,2016,Apr,26,26/Apr/2016,Tue,3,2,1,Walsall FC
45,Sat Apr 30 2016,Millwall FC,3-0,Oldham Athletic AFC,2016,Apr,30,30/Apr/2016,Sat,3,3,0,Millwall FC
45,Sat Apr 30 2016,Southend United FC,0-1,Bradford City AFC,2016,Apr,30,30/Apr/2016,Sat,1,0,1,Bradford City AFC
45,Sat Apr 30 2016,Shrewsbury Town FC,03-Apr,Peterborough United FC,2016,Apr,30,30/Apr/2016,Sat,7,3,4,Peterborough United FC
45,Sat Apr 30 2016,Scunthorpe United FC,1-0,Port Vale FC,2016,Apr,30,30/Apr/2016,Sat,1,1,0,Scunthorpe United FC
45,Sat Apr 30 2016,Rochdale AFC,02-Feb,Swindon Town FC,2016,Apr,30,30/Apr/2016,Sat,4,2,2,Draw
45,Sat Apr 30 2016,Blackpool FC,0-4,Wigan Athletic FC,2016,Apr,30,30/Apr/2016,Sat,4,0,4,Wigan Athletic FC
45,Sat Apr 30 2016,Crewe Alexandra FC,03-Jan,Doncaster Rovers FC,2016,Apr,30,30/Apr/2016,Sat,4,3,1,Crewe Alexandra FC
45,Sat Apr 30 2016,Coventry City FC,03-Jan,Sheffield United FC,2016,Apr,30,30/Apr/2016,Sat,4,3,1,Coventry City FC
45,Sat Apr 30 2016,Chesterfield FC,3-0,Bury FC,2016,Apr,30,30/Apr/2016,Sat,3,3,0,Chesterfield FC
45,Sat Apr 30 2016,Burton Albion FC,02-Jan,Gillingham FC,2016,Apr,30,30/Apr/2016,Sat,3,2,1,Burton Albion FC
45,Sat Apr 30 2016,Barnsley FC,02-Feb,Colchester United FC,2016,Apr,30,30/Apr/2016,Sat,4,2,2,Draw
45,Mon May 2 2016,Walsall FC,03-Jan,Fleetwood Town FC,2016,May,2,2/May/2016,Mon,4,3,1,Walsall FC
46,Sun May 8 2016,Wigan Athletic FC,01-Apr,Barnsley FC,2016,May,8,8/May/2016,Sun,5,1,4,Barnsley FC
46,Sun May 8 2016,Swindon Town FC,3-0,Shrewsbury Town FC,2016,May,8,8/May/2016,Sun,3,3,0,Swindon Town FC
46,Sun May 8 2016,Sheffield United FC,0-2,Scunthorpe United FC,2016,May,8,8/May/2016,Sun,2,0,2,Scunthorpe United FC
46,Sun May 8 2016,Port Vale FC,0-5,Walsall FC,2016,May,8,8/May/2016,Sun,5,0,5,Walsall FC
46,Sun May 8 2016,Peterborough United FC,05-Jan,Blackpool FC,2016,May,8,8/May/2016,Sun,6,5,1,Peterborough United FC
46,Sun May 8 2016,Oldham Athletic AFC,0-2,Coventry City FC,2016,May,8,8/May/2016,Sun,2,0,2,Coventry City FC
46,Sun May 8 2016,Gillingham FC,01-Feb,Millwall FC,2016,May,8,8/May/2016,Sun,3,1,2,Millwall FC
46,Sun May 8 2016,Fleetwood Town FC,2-0,Crewe Alexandra FC,2016,May,8,8/May/2016,Sun,2,2,0,Fleetwood Town FC
46,Sun May 8 2016,Doncaster Rovers FC,0-0,Burton Albion FC,2016,May,8,8/May/2016,Sun,0,0,0,Draw
46,Sun May 8 2016,Colchester United FC,01-Feb,Rochdale AFC,2016,May,8,8/May/2016,Sun,3,1,2,Rochdale AFC
46,Sun May 8 2016,Bury FC,03-Feb,Southend United FC,2016,May,8,8/May/2016,Sun,5,3,2,Bury FC
46,Sun May 8 2016,Bradford City AFC,2-0,Chesterfield FC,2016,May,8,8/May/2016,Sun,2,2,0,Bradford City AFC
