Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
36,Sun Apr 28 2019,Córdoba CF,0-3,Real Zaragoza,2019,Apr,28,28/Apr/2019,Sun,3,0,3,Real Zaragoza
37,Sat May 4 2019,AD Alcorcón,0-0,CA Osasuna,2019,May,4,4/May/2019,Sat,0,0,0,Draw
37,Sat May 4 2019,Real Zaragoza,0-1,RCD La Coruña,2019,May,4,4/May/2019,Sat,1,0,1,RCD La Coruña
37,Sat May 4 2019,Gimnàstic Tarragona,0-1,Extremadura UD,2019,May,4,4/May/2019,Sat,1,0,1,Extremadura UD
37,Sat May 4 2019,CD Tenerife,02-Jan,UD Las Palmas,2019,May,4,4/May/2019,Sat,3,2,1,CD Tenerife
37,Sun May 5 2019,Córdoba CF,,CF Reus,2019,May,5,5/May/2019,Sun,1,0,1,CF Reus
37,Sun May 5 2019,CD Lugo,04-Feb,UD Almería,2019,May,5,5/May/2019,Sun,6,4,2,CD Lugo
37,Sun May 5 2019,RCD Mallorca,02-Jan,Sporting Gijón,2019,May,5,5/May/2019,Sun,3,2,1,RCD Mallorca
37,Sun May 5 2019,Albacete Balompié,0-0,CD Numancia,2019,May,5,5/May/2019,Sun,0,0,0,Draw
37,Sun May 5 2019,Elche CF,02-Jan,CF Rayo Majadahonda,2019,May,5,5/May/2019,Sun,3,2,1,Elche CF
37,Sun May 5 2019,Real Oviedo,01-Jan,Granada CF,2019,May,5,5/May/2019,Sun,2,1,1,Draw
37,Mon May 6 2019,Cádiz CF,01-Jan,Málaga CF,2019,May,6,6/May/2019,Mon,2,1,1,Draw
38,Fri May 10 2019,Granada CF,02-Jan,CD Tenerife,2019,May,10,10/May/2019,Fri,3,2,1,Granada CF
38,Sat May 11 2019,Sporting Gijón,0-0,CD Lugo,2019,May,11,11/May/2019,Sat,0,0,0,Draw
38,Sat May 11 2019,Gimnàstic Tarragona,02-Jan,RCD Mallorca,2019,May,11,11/May/2019,Sat,3,2,1,Gimnàstic Tarragona
38,Sat May 11 2019,Extremadura UD,0-3,Real Zaragoza,2019,May,11,11/May/2019,Sat,3,0,3,Real Zaragoza
38,Sat May 11 2019,CD Numancia,2-0,AD Alcorcón,2019,May,11,11/May/2019,Sat,2,2,0,CD Numancia
38,Sun May 12 2019,CA Osasuna,,CF Reus,2019,May,12,12/May/2019,Sun,1,0,1,CF Reus
38,Sun May 12 2019,UD Almería,05-Mar,Elche CF,2019,May,12,12/May/2019,Sun,8,5,3,UD Almería
38,Sun May 12 2019,CF Rayo Majadahonda,02-Mar,Albacete Balompié,2019,May,12,12/May/2019,Sun,5,2,3,Albacete Balompié
38,Sun May 12 2019,RCD La Coruña,01-Jan,Cádiz CF,2019,May,12,12/May/2019,Sun,2,1,1,Draw
38,Sun May 12 2019,UD Las Palmas,1-0,Córdoba CF,2019,May,12,12/May/2019,Sun,1,1,0,UD Las Palmas
38,Mon May 13 2019,Málaga CF,3-0,Real Oviedo,2019,May,13,13/May/2019,Mon,3,3,0,Málaga CF
39,Fri May 17 2019,Real Zaragoza,04-Feb,Sporting Gijón,2019,May,17,17/May/2019,Fri,6,4,2,Real Zaragoza
39,Sat May 18 2019,AD Alcorcón,0-1,Extremadura UD,2019,May,18,18/May/2019,Sat,1,0,1,Extremadura UD
39,Sat May 18 2019,Elche CF,3-0,CD Tenerife,2019,May,18,18/May/2019,Sat,3,3,0,Elche CF
39,Sun May 19 2019,CF Reus,,Málaga CF,2019,May,19,19/May/2019,Sun,1,0,1,Málaga CF
39,Sun May 19 2019,RCD Mallorca,1-0,UD Almería,2019,May,19,19/May/2019,Sun,1,1,0,RCD Mallorca
39,Sun May 19 2019,Real Oviedo,1-0,CD Numancia,2019,May,19,19/May/2019,Sun,1,1,0,Real Oviedo
39,Sun May 19 2019,Cádiz CF,0-0,CA Osasuna,2019,May,19,19/May/2019,Sun,0,0,0,Draw
39,Sun May 19 2019,UD Las Palmas,03-Feb,CF Rayo Majadahonda,2019,May,19,19/May/2019,Sun,5,3,2,UD Las Palmas
39,Sun May 19 2019,Córdoba CF,04-Mar,Gimnàstic Tarragona,2019,May,19,19/May/2019,Sun,7,4,3,Córdoba CF
39,Sun May 19 2019,CD Lugo,1-0,RCD La Coruña,2019,May,19,19/May/2019,Sun,1,1,0,CD Lugo
39,Mon May 20 2019,Albacete Balompié,0-1,Granada CF,2019,May,20,20/May/2019,Mon,1,0,1,Granada CF
40,Fri May 24 2019,Málaga CF,03-Jan,Real Zaragoza,2019,May,24,24/May/2019,Fri,4,3,1,Málaga CF
40,Sat May 25 2019,CF Rayo Majadahonda,0-0,Córdoba CF,2019,May,25,25/May/2019,Sat,0,0,0,Draw
40,Sat May 25 2019,Sporting Gijón,0-2,Albacete Balompié,2019,May,25,25/May/2019,Sat,2,0,2,Albacete Balompié
40,Sat May 25 2019,CA Osasuna,2-0,UD Las Palmas,2019,May,25,25/May/2019,Sat,2,2,0,CA Osasuna
40,Sun May 26 2019,CD Numancia,,CF Reus,2019,May,26,26/May/2019,Sun,1,0,1,CF Reus
40,Sun May 26 2019,UD Almería,0-0,AD Alcorcón,2019,May,26,26/May/2019,Sun,0,0,0,Draw
40,Sun May 26 2019,Gimnàstic Tarragona,03-Mar,Elche CF,2019,May,26,26/May/2019,Sun,6,3,3,Draw
40,Sun May 26 2019,CD Tenerife,02-Jan,Real Oviedo,2019,May,26,26/May/2019,Sun,3,2,1,CD Tenerife
40,Sun May 26 2019,Granada CF,01-Jan,Cádiz CF,2019,May,26,26/May/2019,Sun,2,1,1,Draw
40,Sun May 26 2019,Extremadura UD,0-0,CD Lugo,2019,May,26,26/May/2019,Sun,0,0,0,Draw
40,Mon May 27 2019,RCD La Coruña,1-0,RCD Mallorca,2019,May,27,27/May/2019,Mon,1,1,0,RCD La Coruña
41,Fri May 31 2019,Córdoba CF,02-Mar,CA Osasuna,2019,May,31,31/May/2019,Fri,5,2,3,CA Osasuna
41,Sat Jun 1 2019,AD Alcorcón,0-1,Gimnàstic Tarragona,2019,Jun,1,1/Jun/2019,Sat,1,0,1,Gimnàstic Tarragona
41,Sun Jun 2 2019,CF Reus,,Sporting Gijón,2019,Jun,2,2/Jun/2019,Sun,1,0,1,Sporting Gijón
41,Sun Jun 2 2019,UD Las Palmas,0-0,UD Almería,2019,Jun,2,2/Jun/2019,Sun,0,0,0,Draw
41,Tue Jun 4 2019,Albacete Balompié,01-Feb,Málaga CF,2019,Jun,4,4/Jun/2019,Tue,3,1,2,Málaga CF
41,Tue Jun 4 2019,Cádiz CF,0-1,Extremadura UD,2019,Jun,4,4/Jun/2019,Tue,1,0,1,Extremadura UD
41,Tue Jun 4 2019,CD Lugo,0-0,CD Tenerife,2019,Jun,4,4/Jun/2019,Tue,0,0,0,Draw
41,Tue Jun 4 2019,Elche CF,0-0,RCD La Coruña,2019,Jun,4,4/Jun/2019,Tue,0,0,0,Draw
41,Tue Jun 4 2019,RCD Mallorca,01-Jan,Granada CF,2019,Jun,4,4/Jun/2019,Tue,2,1,1,Draw
41,Tue Jun 4 2019,Real Oviedo,04-Mar,CF Rayo Majadahonda,2019,Jun,4,4/Jun/2019,Tue,7,4,3,Real Oviedo
41,Tue Jun 4 2019,Real Zaragoza,0-0,CD Numancia,2019,Jun,4,4/Jun/2019,Tue,0,0,0,Draw
42,Sat Jun 8 2019,Extremadura UD,0-0,RCD Mallorca,2019,Jun,8,8/Jun/2019,Sat,0,0,0,Draw
42,Sat Jun 8 2019,CA Osasuna,1-0,Real Oviedo,2019,Jun,8,8/Jun/2019,Sat,1,1,0,CA Osasuna
42,Sat Jun 8 2019,UD Almería,3-0,Albacete Balompié,2019,Jun,8,8/Jun/2019,Sat,3,3,0,UD Almería
42,Sat Jun 8 2019,Granada CF,02-Jan,AD Alcorcón,2019,Jun,8,8/Jun/2019,Sat,3,2,1,Granada CF
42,Sat Jun 8 2019,Sporting Gijón,1-0,Cádiz CF,2019,Jun,8,8/Jun/2019,Sat,1,1,0,Sporting Gijón
42,Sat Jun 8 2019,RCD La Coruña,2-0,Córdoba CF,2019,Jun,8,8/Jun/2019,Sat,2,2,0,RCD La Coruña
42,Sat Jun 8 2019,Málaga CF,3-0,Elche CF,2019,Jun,8,8/Jun/2019,Sat,3,3,0,Málaga CF
42,Sun Jun 9 2019,CF Rayo Majadahonda,,CF Reus,2019,Jun,9,9/Jun/2019,Sun,1,0,1,CF Reus
42,Sun Jun 9 2019,Gimnàstic Tarragona,01-Jan,CD Lugo,2019,Jun,9,9/Jun/2019,Sun,2,1,1,Draw
42,Sun Jun 9 2019,CD Numancia,01-Jan,UD Las Palmas,2019,Jun,9,9/Jun/2019,Sun,2,1,1,Draw
42,Sun Jun 9 2019,CD Tenerife,1-0,Real Zaragoza,2019,Jun,9,9/Jun/2019,Sun,1,1,0,CD Tenerife
