Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
32,Sat Feb 9 2019,Forest Green Rovers FC,01-Feb,Notts County FC,2019,Feb,9,9/Feb/2019,Sat,3,1,2,Notts County FC
22,Tue Feb 12 2019,Newport County AFC,0-1,Milton Keynes Dons FC,2019,Feb,12,12/Feb/2019,Tue,1,0,1,Milton Keynes Dons FC
30,Tue Feb 12 2019,Oldham Athletic AFC,04-Jan,Yeovil Town FC,2019,Feb,12,12/Feb/2019,Tue,5,4,1,Oldham Athletic AFC
31,Tue Feb 12 2019,Swindon Town FC,2-0,Forest Green Rovers FC,2019,Feb,12,12/Feb/2019,Tue,2,2,0,Swindon Town FC
31,Tue Feb 12 2019,Crewe Alexandra FC,02-Jan,Carlisle United FC,2019,Feb,12,12/Feb/2019,Tue,3,2,1,Crewe Alexandra FC
33,Sat Feb 16 2019,Northampton Town FC,0-0,Crawley Town FC,2019,Feb,16,16/Feb/2019,Sat,0,0,0,Draw
33,Sat Feb 16 2019,Oldham Athletic AFC,01-Jan,Crewe Alexandra FC,2019,Feb,16,16/Feb/2019,Sat,2,1,1,Draw
33,Sat Feb 16 2019,Port Vale FC,0-1,Morecambe FC,2019,Feb,16,16/Feb/2019,Sat,1,0,1,Morecambe FC
33,Sat Feb 16 2019,Macclesfield Town FC,01-Jan,Colchester United FC,2019,Feb,16,16/Feb/2019,Sat,2,1,1,Draw
33,Sat Feb 16 2019,Lincoln City FC,02-Feb,Stevenage FC,2019,Feb,16,16/Feb/2019,Sat,4,2,2,Draw
33,Sat Feb 16 2019,Grimsby Town FC,1-0,Cheltenham Town FC,2019,Feb,16,16/Feb/2019,Sat,1,1,0,Grimsby Town FC
33,Sat Feb 16 2019,Cambridge United FC,0-0,Tranmere Rovers FC,2019,Feb,16,16/Feb/2019,Sat,0,0,0,Draw
33,Sat Feb 16 2019,Carlisle United FC,02-Mar,Milton Keynes Dons FC,2019,Feb,16,16/Feb/2019,Sat,5,2,3,Milton Keynes Dons FC
33,Sat Feb 16 2019,Exeter City FC,0-1,Bury FC,2019,Feb,16,16/Feb/2019,Sat,1,0,1,Bury FC
33,Sat Feb 16 2019,Forest Green Rovers FC,3-0,Yeovil Town FC,2019,Feb,16,16/Feb/2019,Sat,3,3,0,Forest Green Rovers FC
33,Sat Feb 16 2019,Notts County FC,1-0,Mansfield Town FC,2019,Feb,16,16/Feb/2019,Sat,1,1,0,Notts County FC
30,Tue Feb 19 2019,Notts County FC,01-Apr,Newport County AFC,2019,Feb,19,19/Feb/2019,Tue,5,1,4,Newport County AFC
31,Tue Feb 19 2019,Cheltenham Town FC,2-0,Cambridge United FC,2019,Feb,19,19/Feb/2019,Tue,2,2,0,Cheltenham Town FC
31,Tue Feb 19 2019,Port Vale FC,01-Feb,Tranmere Rovers FC,2019,Feb,19,19/Feb/2019,Tue,3,1,2,Tranmere Rovers FC
31,Tue Feb 19 2019,Oldham Athletic AFC,01-Feb,Morecambe FC,2019,Feb,19,19/Feb/2019,Tue,3,1,2,Morecambe FC
34,Sat Feb 23 2019,Swindon Town FC,01-Jan,Grimsby Town FC,2019,Feb,23,23/Feb/2019,Sat,2,1,1,Draw
34,Sat Feb 23 2019,Tranmere Rovers FC,1-0,Notts County FC,2019,Feb,23,23/Feb/2019,Sat,1,1,0,Tranmere Rovers FC
34,Sat Feb 23 2019,Bury FC,03-Jan,Oldham Athletic AFC,2019,Feb,23,23/Feb/2019,Sat,4,3,1,Bury FC
34,Sat Feb 23 2019,Colchester United FC,01-Jan,Carlisle United FC,2019,Feb,23,23/Feb/2019,Sat,2,1,1,Draw
34,Sat Feb 23 2019,Yeovil Town FC,1-0,Cambridge United FC,2019,Feb,23,23/Feb/2019,Sat,1,1,0,Yeovil Town FC
34,Sat Feb 23 2019,Crawley Town FC,01-Jan,Macclesfield Town FC,2019,Feb,23,23/Feb/2019,Sat,2,1,1,Draw
34,Sat Feb 23 2019,Crewe Alexandra FC,01-Feb,Exeter City FC,2019,Feb,23,23/Feb/2019,Sat,3,1,2,Exeter City FC
34,Sat Feb 23 2019,Mansfield Town FC,1-0,Forest Green Rovers FC,2019,Feb,23,23/Feb/2019,Sat,1,1,0,Mansfield Town FC
34,Sat Feb 23 2019,Milton Keynes Dons FC,2-0,Newport County AFC,2019,Feb,23,23/Feb/2019,Sat,2,2,0,Milton Keynes Dons FC
34,Sat Feb 23 2019,Morecambe FC,0-2,Lincoln City FC,2019,Feb,23,23/Feb/2019,Sat,2,0,2,Lincoln City FC
34,Sat Feb 23 2019,Cheltenham Town FC,1-0,Port Vale FC,2019,Feb,23,23/Feb/2019,Sat,1,1,0,Cheltenham Town FC
34,Sat Feb 23 2019,Stevenage FC,01-Feb,Northampton Town FC,2019,Feb,23,23/Feb/2019,Sat,3,1,2,Northampton Town FC
27,Tue Feb 26 2019,Lincoln City FC,01-Jan,Exeter City FC,2019,Feb,26,26/Feb/2019,Tue,2,1,1,Draw
35,Sat Mar 2 2019,Yeovil Town FC,03-Feb,Morecambe FC,2019,Mar,2,2/Mar/2019,Sat,5,3,2,Yeovil Town FC
35,Sat Mar 2 2019,Bury FC,3-0,Macclesfield Town FC,2019,Mar,2,2/Mar/2019,Sat,3,3,0,Bury FC
35,Sat Mar 2 2019,Crewe Alexandra FC,0-2,Northampton Town FC,2019,Mar,2,2/Mar/2019,Sat,2,0,2,Northampton Town FC
35,Sat Mar 2 2019,Exeter City FC,0-1,Tranmere Rovers FC,2019,Mar,2,2/Mar/2019,Sat,1,0,1,Tranmere Rovers FC
35,Sat Mar 2 2019,Forest Green Rovers FC,01-Feb,Lincoln City FC,2019,Mar,2,2/Mar/2019,Sat,3,1,2,Lincoln City FC
35,Sat Mar 2 2019,Grimsby Town FC,0-2,Cambridge United FC,2019,Mar,2,2/Mar/2019,Sat,2,0,2,Cambridge United FC
35,Sat Mar 2 2019,Mansfield Town FC,04-Feb,Cheltenham Town FC,2019,Mar,2,2/Mar/2019,Sat,6,4,2,Mansfield Town FC
35,Sat Mar 2 2019,Milton Keynes Dons FC,1-0,Crawley Town FC,2019,Mar,2,2/Mar/2019,Sat,1,1,0,Milton Keynes Dons FC
35,Sat Mar 2 2019,Newport County AFC,2-0,Carlisle United FC,2019,Mar,2,2/Mar/2019,Sat,2,2,0,Newport County AFC
35,Sat Mar 2 2019,Notts County FC,0-0,Port Vale FC,2019,Mar,2,2/Mar/2019,Sat,0,0,0,Draw
35,Sat Mar 2 2019,Oldham Athletic AFC,01-Jan,Stevenage FC,2019,Mar,2,2/Mar/2019,Sat,2,1,1,Draw
35,Sat Mar 2 2019,Swindon Town FC,3-0,Colchester United FC,2019,Mar,2,2/Mar/2019,Sat,3,3,0,Swindon Town FC
37,Tue Mar 5 2019,Cheltenham Town FC,01-Jan,Bury FC,2019,Mar,5,5/Mar/2019,Tue,2,1,1,Draw
36,Fri Mar 8 2019,Lincoln City FC,1-0,Yeovil Town FC,2019,Mar,8,8/Mar/2019,Fri,1,1,0,Lincoln City FC
36,Fri Mar 8 2019,Tranmere Rovers FC,1-0,Crewe Alexandra FC,2019,Mar,8,8/Mar/2019,Fri,1,1,0,Tranmere Rovers FC
36,Sat Mar 9 2019,Northampton Town FC,02-Jan,Exeter City FC,2019,Mar,9,9/Mar/2019,Sat,3,2,1,Northampton Town FC
36,Sat Mar 9 2019,Cambridge United FC,01-Jan,Oldham Athletic AFC,2019,Mar,9,9/Mar/2019,Sat,2,1,1,Draw
36,Sat Mar 9 2019,Carlisle United FC,02-Jan,Swindon Town FC,2019,Mar,9,9/Mar/2019,Sat,3,2,1,Carlisle United FC
36,Sat Mar 9 2019,Cheltenham Town FC,04-Jan,Notts County FC,2019,Mar,9,9/Mar/2019,Sat,5,4,1,Cheltenham Town FC
36,Sat Mar 9 2019,Colchester United FC,3-0,Newport County AFC,2019,Mar,9,9/Mar/2019,Sat,3,3,0,Colchester United FC
36,Sat Mar 9 2019,Crawley Town FC,02-Jan,Grimsby Town FC,2019,Mar,9,9/Mar/2019,Sat,3,2,1,Crawley Town FC
36,Sat Mar 9 2019,Macclesfield Town FC,01-Mar,Milton Keynes Dons FC,2019,Mar,9,9/Mar/2019,Sat,4,1,3,Milton Keynes Dons FC
36,Sat Mar 9 2019,Morecambe FC,3-0,Forest Green Rovers FC,2019,Mar,9,9/Mar/2019,Sat,3,3,0,Morecambe FC
36,Sat Mar 9 2019,Stevenage FC,0-1,Bury FC,2019,Mar,9,9/Mar/2019,Sat,1,0,1,Bury FC
36,Sat Mar 9 2019,Port Vale FC,02-Jan,Mansfield Town FC,2019,Mar,9,9/Mar/2019,Sat,3,2,1,Port Vale FC
37,Tue Mar 12 2019,Stevenage FC,2-0,Swindon Town FC,2019,Mar,12,12/Mar/2019,Tue,2,2,0,Stevenage FC
37,Tue Mar 12 2019,Cambridge United FC,0-0,Crewe Alexandra FC,2019,Mar,12,12/Mar/2019,Tue,0,0,0,Draw
37,Tue Mar 12 2019,Carlisle United FC,01-Mar,Notts County FC,2019,Mar,12,12/Mar/2019,Tue,4,1,3,Notts County FC
37,Tue Mar 12 2019,Colchester United FC,0-3,Forest Green Rovers FC,2019,Mar,12,12/Mar/2019,Tue,3,0,3,Forest Green Rovers FC
37,Tue Mar 12 2019,Crawley Town FC,0-0,Mansfield Town FC,2019,Mar,12,12/Mar/2019,Tue,0,0,0,Draw
37,Tue Mar 12 2019,Lincoln City FC,2-0,Oldham Athletic AFC,2019,Mar,12,12/Mar/2019,Tue,2,2,0,Lincoln City FC
37,Tue Mar 12 2019,Tranmere Rovers FC,04-Jan,Grimsby Town FC,2019,Mar,12,12/Mar/2019,Tue,5,4,1,Tranmere Rovers FC
37,Tue Mar 12 2019,Northampton Town FC,1-0,Newport County AFC,2019,Mar,12,12/Mar/2019,Tue,1,1,0,Northampton Town FC
37,Tue Mar 12 2019,Morecambe FC,04-Feb,Milton Keynes Dons FC,2019,Mar,12,12/Mar/2019,Tue,6,4,2,Morecambe FC
37,Tue Mar 12 2019,Port Vale FC,3-0,Yeovil Town FC,2019,Mar,12,12/Mar/2019,Tue,3,3,0,Port Vale FC
38,Fri Mar 15 2019,Newport County AFC,1-0,Cheltenham Town FC,2019,Mar,15,15/Mar/2019,Fri,1,1,0,Newport County AFC
38,Sat Mar 16 2019,Grimsby Town FC,0-0,Northampton Town FC,2019,Mar,16,16/Mar/2019,Sat,0,0,0,Draw
38,Sat Mar 16 2019,Swindon Town FC,0-0,Port Vale FC,2019,Mar,16,16/Mar/2019,Sat,0,0,0,Draw
38,Sat Mar 16 2019,Crewe Alexandra FC,06-Jan,Crawley Town FC,2019,Mar,16,16/Mar/2019,Sat,7,6,1,Crewe Alexandra FC
38,Sat Mar 16 2019,Exeter City FC,3-0,Colchester United FC,2019,Mar,16,16/Mar/2019,Sat,3,3,0,Exeter City FC
38,Sat Mar 16 2019,Yeovil Town FC,0-2,Macclesfield Town FC,2019,Mar,16,16/Mar/2019,Sat,2,0,2,Macclesfield Town FC
38,Sat Mar 16 2019,Notts County FC,0-0,Morecambe FC,2019,Mar,16,16/Mar/2019,Sat,0,0,0,Draw
38,Sat Mar 16 2019,Milton Keynes Dons FC,01-Jan,Stevenage FC,2019,Mar,16,16/Mar/2019,Sat,2,1,1,Draw
38,Sat Mar 16 2019,Forest Green Rovers FC,01-Jan,Carlisle United FC,2019,Mar,16,16/Mar/2019,Sat,2,1,1,Draw
38,Mon Mar 18 2019,Mansfield Town FC,01-Jan,Lincoln City FC,2019,Mar,18,18/Mar/2019,Mon,2,1,1,Draw
39,Sat Mar 23 2019,Swindon Town FC,4-0,Morecambe FC,2019,Mar,23,23/Mar/2019,Sat,4,4,0,Swindon Town FC
39,Sat Mar 23 2019,Mansfield Town FC,01-Feb,Crewe Alexandra FC,2019,Mar,23,23/Mar/2019,Sat,3,1,2,Crewe Alexandra FC
39,Sat Mar 23 2019,Notts County FC,0-1,Exeter City FC,2019,Mar,23,23/Mar/2019,Sat,1,0,1,Exeter City FC
39,Sat Mar 23 2019,Milton Keynes Dons FC,2-0,Yeovil Town FC,2019,Mar,23,23/Mar/2019,Sat,2,2,0,Milton Keynes Dons FC
39,Sat Mar 23 2019,Carlisle United FC,02-Feb,Cambridge United FC,2019,Mar,23,23/Mar/2019,Sat,4,2,2,Draw
39,Sat Mar 23 2019,Cheltenham Town FC,03-Jan,Northampton Town FC,2019,Mar,23,23/Mar/2019,Sat,4,3,1,Cheltenham Town FC
39,Sat Mar 23 2019,Colchester United FC,0-2,Tranmere Rovers FC,2019,Mar,23,23/Mar/2019,Sat,2,0,2,Tranmere Rovers FC
39,Sat Mar 23 2019,Crawley Town FC,0-3,Lincoln City FC,2019,Mar,23,23/Mar/2019,Sat,3,0,3,Lincoln City FC
39,Sat Mar 23 2019,Grimsby Town FC,0-0,Bury FC,2019,Mar,23,23/Mar/2019,Sat,0,0,0,Draw
39,Sat Mar 23 2019,Macclesfield Town FC,02-Feb,Stevenage FC,2019,Mar,23,23/Mar/2019,Sat,4,2,2,Draw
39,Sat Mar 23 2019,Port Vale FC,0-2,Forest Green Rovers FC,2019,Mar,23,23/Mar/2019,Sat,2,0,2,Forest Green Rovers FC
40,Sat Mar 30 2019,Exeter City FC,01-Apr,Mansfield Town FC,2019,Mar,30,30/Mar/2019,Sat,5,1,4,Mansfield Town FC
40,Sat Mar 30 2019,Oldham Athletic AFC,2-0,Grimsby Town FC,2019,Mar,30,30/Mar/2019,Sat,2,2,0,Oldham Athletic AFC
40,Sat Mar 30 2019,Northampton Town FC,01-Feb,Port Vale FC,2019,Mar,30,30/Mar/2019,Sat,3,1,2,Port Vale FC
40,Sat Mar 30 2019,Yeovil Town FC,01-Mar,Newport County AFC,2019,Mar,30,30/Mar/2019,Sat,4,1,3,Newport County AFC
40,Sat Mar 30 2019,Tranmere Rovers FC,3-0,Carlisle United FC,2019,Mar,30,30/Mar/2019,Sat,3,3,0,Tranmere Rovers FC
40,Sat Mar 30 2019,Bury FC,01-Mar,Swindon Town FC,2019,Mar,30,30/Mar/2019,Sat,4,1,3,Swindon Town FC
40,Sat Mar 30 2019,Crewe Alexandra FC,01-Mar,Cheltenham Town FC,2019,Mar,30,30/Mar/2019,Sat,4,1,3,Cheltenham Town FC
40,Sat Mar 30 2019,Morecambe FC,1-0,Crawley Town FC,2019,Mar,30,30/Mar/2019,Sat,1,1,0,Morecambe FC
40,Sat Mar 30 2019,Stevenage FC,0-3,Notts County FC,2019,Mar,30,30/Mar/2019,Sat,3,0,3,Notts County FC
40,Sat Mar 30 2019,Forest Green Rovers FC,01-Feb,Milton Keynes Dons FC,2019,Mar,30,30/Mar/2019,Sat,3,1,2,Milton Keynes Dons FC
40,Sat Mar 30 2019,Lincoln City FC,01-Jan,Macclesfield Town FC,2019,Mar,30,30/Mar/2019,Sat,2,1,1,Draw
40,Sat Mar 30 2019,Cambridge United FC,0-1,Colchester United FC,2019,Mar,30,30/Mar/2019,Sat,1,0,1,Colchester United FC
38,Tue Apr 2 2019,Bury FC,0-3,Cambridge United FC,2019,Apr,2,2/Apr/2019,Tue,3,0,3,Cambridge United FC
38,Tue Apr 2 2019,Oldham Athletic AFC,2-0,Tranmere Rovers FC,2019,Apr,2,2/Apr/2019,Tue,2,2,0,Oldham Athletic AFC
41,Sat Apr 6 2019,Macclesfield Town FC,01-Jan,Morecambe FC,2019,Apr,6,6/Apr/2019,Sat,2,1,1,Draw
41,Sat Apr 6 2019,Port Vale FC,1-0,Crewe Alexandra FC,2019,Apr,6,6/Apr/2019,Sat,1,1,0,Port Vale FC
41,Sat Apr 6 2019,Swindon Town FC,01-Jan,Yeovil Town FC,2019,Apr,6,6/Apr/2019,Sat,2,1,1,Draw
41,Sat Apr 6 2019,Carlisle United FC,03-Feb,Bury FC,2019,Apr,6,6/Apr/2019,Sat,5,3,2,Carlisle United FC
41,Sat Apr 6 2019,Cheltenham Town FC,01-Jan,Exeter City FC,2019,Apr,6,6/Apr/2019,Sat,2,1,1,Draw
41,Sat Apr 6 2019,Colchester United FC,0-2,Oldham Athletic AFC,2019,Apr,6,6/Apr/2019,Sat,2,0,2,Oldham Athletic AFC
41,Sat Apr 6 2019,Crawley Town FC,01-Feb,Forest Green Rovers FC,2019,Apr,6,6/Apr/2019,Sat,3,1,2,Forest Green Rovers FC
41,Sat Apr 6 2019,Grimsby Town FC,0-2,Stevenage FC,2019,Apr,6,6/Apr/2019,Sat,2,0,2,Stevenage FC
41,Sat Apr 6 2019,Newport County AFC,0-0,Tranmere Rovers FC,2019,Apr,6,6/Apr/2019,Sat,0,0,0,Draw
41,Sat Apr 6 2019,Mansfield Town FC,1-0,Cambridge United FC,2019,Apr,6,6/Apr/2019,Sat,1,1,0,Mansfield Town FC
41,Sat Apr 6 2019,Milton Keynes Dons FC,0-2,Lincoln City FC,2019,Apr,6,6/Apr/2019,Sat,2,0,2,Lincoln City FC
41,Sat Apr 6 2019,Notts County FC,02-Feb,Northampton Town FC,2019,Apr,6,6/Apr/2019,Sat,4,2,2,Draw
33,Tue Apr 9 2019,Newport County AFC,0-0,Swindon Town FC,2019,Apr,9,9/Apr/2019,Tue,0,0,0,Draw
37,Tue Apr 9 2019,Macclesfield Town FC,03-Feb,Exeter City FC,2019,Apr,9,9/Apr/2019,Tue,5,3,2,Macclesfield Town FC
42,Sat Apr 13 2019,Exeter City FC,2-0,Port Vale FC,2019,Apr,13,13/Apr/2019,Sat,2,2,0,Exeter City FC
42,Sat Apr 13 2019,Bury FC,2-0,Colchester United FC,2019,Apr,13,13/Apr/2019,Sat,2,2,0,Bury FC
42,Sat Apr 13 2019,Cambridge United FC,0-3,Newport County AFC,2019,Apr,13,13/Apr/2019,Sat,3,0,3,Newport County AFC
42,Sat Apr 13 2019,Crewe Alexandra FC,3-0,Notts County FC,2019,Apr,13,13/Apr/2019,Sat,3,3,0,Crewe Alexandra FC
42,Sat Apr 13 2019,Forest Green Rovers FC,2-0,Macclesfield Town FC,2019,Apr,13,13/Apr/2019,Sat,2,2,0,Forest Green Rovers FC
42,Sat Apr 13 2019,Tranmere Rovers FC,02-Jan,Milton Keynes Dons FC,2019,Apr,13,13/Apr/2019,Sat,3,2,1,Tranmere Rovers FC
42,Sat Apr 13 2019,Lincoln City FC,01-Jan,Cheltenham Town FC,2019,Apr,13,13/Apr/2019,Sat,2,1,1,Draw
42,Sat Apr 13 2019,Morecambe FC,01-Jan,Grimsby Town FC,2019,Apr,13,13/Apr/2019,Sat,2,1,1,Draw
42,Sat Apr 13 2019,Northampton Town FC,01-Jan,Mansfield Town FC,2019,Apr,13,13/Apr/2019,Sat,2,1,1,Draw
42,Sat Apr 13 2019,Oldham Athletic AFC,02-Feb,Swindon Town FC,2019,Apr,13,13/Apr/2019,Sat,4,2,2,Draw
42,Sat Apr 13 2019,Yeovil Town FC,0-1,Crawley Town FC,2019,Apr,13,13/Apr/2019,Sat,1,0,1,Crawley Town FC
42,Sat Apr 13 2019,Stevenage FC,3-0,Carlisle United FC,2019,Apr,13,13/Apr/2019,Sat,3,3,0,Stevenage FC
43,Fri Apr 19 2019,Port Vale FC,01-Apr,Stevenage FC,2019,Apr,19,19/Apr/2019,Fri,5,1,4,Stevenage FC
43,Fri Apr 19 2019,Exeter City FC,01-Mar,Crawley Town FC,2019,Apr,19,19/Apr/2019,Fri,4,1,3,Crawley Town FC
43,Fri Apr 19 2019,Cambridge United FC,0-0,Swindon Town FC,2019,Apr,19,19/Apr/2019,Fri,0,0,0,Draw
43,Fri Apr 19 2019,Carlisle United FC,1-0,Lincoln City FC,2019,Apr,19,19/Apr/2019,Fri,1,1,0,Carlisle United FC
43,Fri Apr 19 2019,Tranmere Rovers FC,0-1,Forest Green Rovers FC,2019,Apr,19,19/Apr/2019,Fri,1,0,1,Forest Green Rovers FC
43,Fri Apr 19 2019,Colchester United FC,1-0,Grimsby Town FC,2019,Apr,19,19/Apr/2019,Fri,1,1,0,Colchester United FC
43,Fri Apr 19 2019,Crewe Alexandra FC,2-0,Yeovil Town FC,2019,Apr,19,19/Apr/2019,Fri,2,2,0,Crewe Alexandra FC
43,Fri Apr 19 2019,Mansfield Town FC,4-0,Morecambe FC,2019,Apr,19,19/Apr/2019,Fri,4,4,0,Mansfield Town FC
43,Fri Apr 19 2019,Newport County AFC,03-Jan,Bury FC,2019,Apr,19,19/Apr/2019,Fri,4,3,1,Newport County AFC
43,Fri Apr 19 2019,Northampton Town FC,03-Jan,Macclesfield Town FC,2019,Apr,19,19/Apr/2019,Fri,4,3,1,Northampton Town FC
43,Fri Apr 19 2019,Notts County FC,01-Feb,Milton Keynes Dons FC,2019,Apr,19,19/Apr/2019,Fri,3,1,2,Milton Keynes Dons FC
43,Fri Apr 19 2019,Cheltenham Town FC,0-0,Oldham Athletic AFC,2019,Apr,19,19/Apr/2019,Fri,0,0,0,Draw
44,Mon Apr 22 2019,Macclesfield Town FC,0-0,Newport County AFC,2019,Apr,22,22/Apr/2019,Mon,0,0,0,Draw
44,Mon Apr 22 2019,Bury FC,03-Jan,Northampton Town FC,2019,Apr,22,22/Apr/2019,Mon,4,3,1,Bury FC
44,Mon Apr 22 2019,Crawley Town FC,01-Jan,Notts County FC,2019,Apr,22,22/Apr/2019,Mon,2,1,1,Draw
44,Mon Apr 22 2019,Forest Green Rovers FC,02-Jan,Cambridge United FC,2019,Apr,22,22/Apr/2019,Mon,3,2,1,Forest Green Rovers FC
44,Mon Apr 22 2019,Grimsby Town FC,1-0,Carlisle United FC,2019,Apr,22,22/Apr/2019,Mon,1,1,0,Grimsby Town FC
44,Mon Apr 22 2019,Yeovil Town FC,01-Jan,Colchester United FC,2019,Apr,22,22/Apr/2019,Mon,2,1,1,Draw
44,Mon Apr 22 2019,Swindon Town FC,01-Feb,Crewe Alexandra FC,2019,Apr,22,22/Apr/2019,Mon,3,1,2,Crewe Alexandra FC
44,Mon Apr 22 2019,Milton Keynes Dons FC,01-Jan,Port Vale FC,2019,Apr,22,22/Apr/2019,Mon,2,1,1,Draw
44,Mon Apr 22 2019,Morecambe FC,4-0,Cheltenham Town FC,2019,Apr,22,22/Apr/2019,Mon,4,4,0,Morecambe FC
44,Mon Apr 22 2019,Oldham Athletic AFC,03-Feb,Mansfield Town FC,2019,Apr,22,22/Apr/2019,Mon,5,3,2,Oldham Athletic AFC
44,Mon Apr 22 2019,Stevenage FC,01-Jan,Exeter City FC,2019,Apr,22,22/Apr/2019,Mon,2,1,1,Draw
44,Mon Apr 22 2019,Lincoln City FC,0-0,Tranmere Rovers FC,2019,Apr,22,22/Apr/2019,Mon,0,0,0,Draw
45,Sat Apr 27 2019,Port Vale FC,0-1,Macclesfield Town FC,2019,Apr,27,27/Apr/2019,Sat,1,0,1,Macclesfield Town FC
45,Sat Apr 27 2019,Cambridge United FC,01-Feb,Morecambe FC,2019,Apr,27,27/Apr/2019,Sat,3,1,2,Morecambe FC
45,Sat Apr 27 2019,Carlisle United FC,04-Feb,Crawley Town FC,2019,Apr,27,27/Apr/2019,Sat,6,4,2,Carlisle United FC
45,Sat Apr 27 2019,Cheltenham Town FC,03-Feb,Swindon Town FC,2019,Apr,27,27/Apr/2019,Sat,5,3,2,Cheltenham Town FC
45,Sat Apr 27 2019,Colchester United FC,2-0,Milton Keynes Dons FC,2019,Apr,27,27/Apr/2019,Sat,2,2,0,Colchester United FC
45,Sat Apr 27 2019,Crewe Alexandra FC,04-Mar,Forest Green Rovers FC,2019,Apr,27,27/Apr/2019,Sat,7,4,3,Crewe Alexandra FC
45,Sat Apr 27 2019,Notts County FC,02-Jan,Grimsby Town FC,2019,Apr,27,27/Apr/2019,Sat,3,2,1,Notts County FC
45,Sat Apr 27 2019,Mansfield Town FC,01-Feb,Stevenage FC,2019,Apr,27,27/Apr/2019,Sat,3,1,2,Stevenage FC
45,Sat Apr 27 2019,Newport County AFC,1-0,Lincoln City FC,2019,Apr,27,27/Apr/2019,Sat,1,1,0,Newport County AFC
45,Sat Apr 27 2019,Northampton Town FC,02-Feb,Yeovil Town FC,2019,Apr,27,27/Apr/2019,Sat,4,2,2,Draw
45,Sat Apr 27 2019,Exeter City FC,1-0,Oldham Athletic AFC,2019,Apr,27,27/Apr/2019,Sat,1,1,0,Exeter City FC
39,Tue Apr 30 2019,Newport County AFC,2-0,Oldham Athletic AFC,2019,Apr,30,30/Apr/2019,Tue,2,2,0,Newport County AFC
45,Tue Apr 30 2019,Tranmere Rovers FC,01-Jan,Bury FC,2019,Apr,30,30/Apr/2019,Tue,2,1,1,Draw
46,Sat May 4 2019,Macclesfield Town FC,01-Jan,Cambridge United FC,2019,May,4,4/May/2019,Sat,2,1,1,Draw
46,Sat May 4 2019,Crawley Town FC,03-Jan,Tranmere Rovers FC,2019,May,4,4/May/2019,Sat,4,3,1,Crawley Town FC
46,Sat May 4 2019,Forest Green Rovers FC,0-0,Exeter City FC,2019,May,4,4/May/2019,Sat,0,0,0,Draw
46,Sat May 4 2019,Grimsby Town FC,2-0,Crewe Alexandra FC,2019,May,4,4/May/2019,Sat,2,2,0,Grimsby Town FC
46,Sat May 4 2019,Lincoln City FC,0-3,Colchester United FC,2019,May,4,4/May/2019,Sat,3,0,3,Colchester United FC
46,Sat May 4 2019,Bury FC,01-Jan,Port Vale FC,2019,May,4,4/May/2019,Sat,2,1,1,Draw
46,Sat May 4 2019,Milton Keynes Dons FC,1-0,Mansfield Town FC,2019,May,4,4/May/2019,Sat,1,1,0,Milton Keynes Dons FC
46,Sat May 4 2019,Morecambe FC,01-Jan,Newport County AFC,2019,May,4,4/May/2019,Sat,2,1,1,Draw
46,Sat May 4 2019,Oldham Athletic AFC,02-May,Northampton Town FC,2019,May,4,4/May/2019,Sat,7,2,5,Northampton Town FC
46,Sat May 4 2019,Stevenage FC,2-0,Cheltenham Town FC,2019,May,4,4/May/2019,Sat,2,2,0,Stevenage FC
46,Sat May 4 2019,Swindon Town FC,03-Jan,Notts County FC,2019,May,4,4/May/2019,Sat,4,3,1,Swindon Town FC
46,Sat May 4 2019,Yeovil Town FC,0-0,Carlisle United FC,2019,May,4,4/May/2019,Sat,0,0,0,Draw
